city_kr,stop_name_kr,stop_name_en,stop_id,stop_code,stop_type,road_addr_raw,jibun_addr_raw,lon,lat
의왕시,오전초등학교.동백아파트,"Ojeon Elementary School, Dongbaek Apartment ",226000010,27062,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9711333,37.3554333
의왕시,오전초등학교.동백아파트,"Ojeon Elementary School, Dongbaek Apartment ",226000013,27061,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9709833,37.3557
의왕시,옥박골,Okbakgol,226000306,27296,노변정류장,경기도 의왕시,,127.00355,37.3955833
의왕시,옥박골,Okbakgol,226000196,27194,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0025667,37.3942667
의왕시,옥박골,Okbakgol,226000195,27193,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0023667,37.3941833
의왕시,옥박골,Okbakgol,226000307,27297,노변정류장,경기도 의왕시,,127.0037667,37.3956167
의왕시,올가,Olga,226000254,27244,노변정류장,경기도 의왕시,,127.0073167,37.376
의왕시,올가,Olga,226000253,27243,노변정류장,경기도 의왕시,,127.0071333,37.37635
의왕시,왕곡동마을회관,Wanggok-dong Community Center,226000316,27306,노변정류장,경기도 의왕시,,126.9903167,37.3448833
의왕시,왕곡동마을회관,Wanggok-dong Community Center,226000317,27307,노변정류장,경기도 의왕시,,126.9903,37.3449667
의왕시,왕곡초등학교,Wanggok Elementary School,226000006,27099,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9796333,37.3463
의왕시,왕곡초등학교,Wanggok Elementary School,226000033,27102,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9805167,37.3459667
의왕시,왕림마을,,226000055,27384,,,,126.98725,37.345
의왕시,왕림마을,,226000002,27383,,,,126.98715,37.34495
의왕시,왕림윗마을,,226000155,27386,,,,126.9957833,37.3461167
의왕시,왕림윗마을,,226000058,27385,,,,126.9962167,37.34625
의왕시,우성5차.KT전화국앞,"Woosung Apartment 5-cha, Telephone Office ",226000363,27349,노변정류장,경기도 의왕시,,126.9523333,37.3171333
의왕시,우성5차.KT전화국앞,"Woosung 5-cha Apartment, KT Telecommunication Office",226000360,27346,노변정류장,경기도 의왕시,,126.9523167,37.3172167
의왕시,우성고등학교,Woosung High School ,226000032,27106,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9811167,37.34995
의왕시,우성고등학교,Woosung High School ,226000007,27105,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9810333,37.3497667
의왕시,원터마을,Wonteo Maeul ,226000199,27188,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.02275,37.39475
의왕시,원터마을,Wonteo Maeul ,226000113,27130,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0231333,37.3942667
의왕시,원터마을,Wonteo Maeul ,226000122,27131,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0223167,37.3945667
의왕시,원효충무아파트,Wonhyo Chungmu Apartment ,226000005,27085,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9771333,37.3457333
의왕시,원효충무아파트,Wonhyo Chungmu Apartment ,226000034,27084,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9772167,37.3454667
의왕시,월암2동,Woram 2-dong,226000347,27333,노변정류장,경기도 의왕시,,126.9621,37.3068833
의왕시,월암ic.월암동,"Woram IC, Woram-dong",226000073,27031,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9579833,37.3065833
의왕시,월암ic.월암동,"Woram IC, Woram-dong",226000106,27032,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.95835,37.30655
의왕시,월암갈비,Woram Galbi,226000355,27341,노변정류장,경기도 의왕시,,126.9551333,37.3095167
의왕시,월암갈비,Woram Galbi,226000354,27340,노변정류장,경기도 의왕시,,126.9551667,37.3094167
의왕시,월암공영차고지(경유),,277102717,,,,,126.95885,37.3027833
의왕시,월암공영차고지(경유),,277102718,,,,,126.9587667,37.30285
의왕시,월암교,Woramgyo Bridge,226000072,27025,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9573,37.3059667
의왕시,월암교,Woramgyo Bridge,226000107,27023,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.95735,37.3058167
의왕시,월암동.부곡중,"Woram-dong, Bugok Middle School ",226000104,27017,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9546167,37.3133
의왕시,월암동.부곡중,"Woram-dong, Bugok Middle School ",226000075,27018,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9548333,37.3131
의왕시,월암동삼거리,Woram-dong Samgeori ,226000349,27335,노변정류장,경기도 의왕시,,126.9607,37.3081667
의왕시,월암동삼거리,Woram-dong Samgeori ,226000348,27334,노변정류장,경기도 의왕시,,126.9607167,37.3083167
의왕시,월암마을회관,Woram Community Center ,226000350,27336,노변정류장,경기도 의왕시,,126.9598833,37.3078833
의왕시,월암마을회관,Woram Community Center ,226000351,27337,노변정류장,경기도 의왕시,,126.9599833,37.3077833
의왕시,월암방앗간,Woram Mill,226000353,27339,노변정류장,경기도 의왕시,,126.9558333,37.3066
의왕시,월암방앗간,Woram Mill,226000352,27338,노변정류장,경기도 의왕시,,126.9558833,37.30665
의왕시,월암종점,Woram Bus Terminal ,226000070,27015,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9558667,37.30295
의왕시,월암종점,Woram Bus Terminal ,226000109,27016,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.95635,37.3024167
의왕시,윗새우대,Witsaeudae,226000375,27361,노변정류장,경기도 의왕시,,126.9388333,37.3157833
의왕시,의왕고등학교,Uiwang High School,226000157,27191,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9575333,37.3219167
의왕시,의왕고등학교,Uiwang High School,226000137,27024,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.95725,37.3219
의왕시,의왕국민체육센터,Uiwang Sports Center,226000130,27074,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9753333,37.3817
의왕시,의왕보건소,Uiwang Public Health Center,226000090,27066,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9725167,37.34345
의왕시,의왕보건소.의왕경찰서,Uiwang Public Health Center,226000163,27158,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9730333,37.3439
의왕시,의왕소방서.솔거원효아파트,"Uiwang Fire Station, Solgeo Wonhyo Apartment",226000182,27179,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9767,37.3438833
의왕시,의왕소방서.원효솔거아파트,,226000194,27387,,,,126.97585,37.3443667
의왕시,의왕시고천시외버스정류장,Uiwang Intercity Bus Terminal ,226000241,27220,,경기도 의왕시,,126.9733,37.3489
의왕시,의왕시청,Uiwang City Hall,226000089,27056,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9703833,37.3444167
의왕시,의왕시청,Uiwang City Hall,226000178,27176,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9705333,37.3454833
의왕시,의왕신부곡IC(경유),,277103315,,,,,126.9683,37.3323833
의왕시,의왕신부곡IC(경유),,277103314,,,,,126.9682833,37.3328
의왕시,의왕역,Uiwang Station ,226000160,27147,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9503,37.3210667
의왕시,의왕역,Uiwang Station ,226000099,27002,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9488667,37.3215833
의왕시,의왕역,Uiwang Station ,226000080,27004,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9487667,37.3214167
의왕시,의왕역,Uiwang Station ,226000161,27172,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9502833,37.3209167
의왕시,의왕지구대.글로벌도서관,"Uiwang Police Precinct, Global Library ",226000046,27135,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.96775,37.3568
의왕시,의왕청계영업소,Uiwang Cheonggye Office,226000190,27186,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.02325,37.3931333
의왕시,의왕청계영업소,Uiwang Cheonggye Office,226000191,27185,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0261667,37.39245
의왕시,의왕초등학교,Uiwang Elementary School ,226000004,27051,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9678833,37.3621
의왕시,의왕터널진입(경유),,277103220,,,,,126.9992333,37.3656667
의왕시,의왕터널진입(경유),,277103221,,,,,126.9983333,37.35895
의왕시,의왕톨게이트,Uiwang Tollgate,226000038,27112,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9845667,37.3485167
의왕시,의왕톨게이트,Uiwang Tollgate,226000039,27113,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9839333,37.34645
의왕시,의왕통합관제센터,Uiwang Police Station ,226000179,27177,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9682833,37.3507667
의왕시,의왕통합관제센터,Uiwang Police Station ,226000187,27182,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9684167,37.3507667
의왕시,의왕통합관제센터,Uiwang Police Station ,226000180,27178,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9679667,37.3505167
의왕시,의일마을.물레방아간,"Uiil Maeul, Mulle Mill",226000260,27250,노변정류장,경기도 의왕시,,127.0035333,37.3741167
의왕시,의일마을.물레방아간,"Uiil Maeul, Mulle Mill",226000259,27249,노변정류장,경기도 의왕시,,127.0038667,37.3739167
의왕시,인덕원IT밸리,Indeogwon IT Valley,226000230,27224,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9920167,37.4016667
의왕시,인덕원IT밸리,Indeogwon IT Valley,226000229,27223,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9917833,37.4018167
의왕시,자동차극장앞,Drive-in Theater,226000267,27257,노변정류장,경기도 의왕시,,126.9993333,37.3829667
의왕시,자연앤아파트,,226508760,,,,,126.9579667,37.3465667
의왕시,장안마을,Jangan Maeul ,226000231,27225,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9577667,37.3193333
의왕시,장안마을,Jangan Maeul ,226000138,27026,노변정류장,경기도 의왕시,경기도 의왕시 삼동,126.9574667,37.3192333
의왕시,장안마을주공아파트정문,Jangan Maeul Jugong Apartment Main Gate,226000382,27368,노변정류장,경기도 의왕시,,126.9567333,37.3199667
의왕시,장안마을주공아파트정문,Jangan Maeul Jugong Apartment Main Gate,226000381,27367,노변정류장,경기도 의왕시,,126.9566167,37.3199667
의왕시,재활용센타,Recycling Center,226000092,27046,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.9671,37.3376167
의왕시,재활용센타,Recycling Center,226000087,27048,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.96695,37.3377667
의왕시,잿말,Jaetmal,226000071,27022,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9559167,37.3045
의왕시,잿말,Jaetmal,226000108,27021,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9560167,37.3046167
의왕시,정진기계,"Jungjin Machinery Co., Ltd. ",226000168,27161,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.96285,37.3524167
의왕시,정진기계앞,"Jungjin Machinery Co., Ltd. ",226000169,27162,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.9629167,37.3525333
의왕시,종가집,Jonggajip,226000283,27273,노변정류장,경기도 의왕시,,127.01695,37.3863333
의왕시,종가집,Jonggajip,226000282,27272,노변정류장,경기도 의왕시,,127.0169667,37.38645
의왕시,중간새우대,Junggan Saeudae,226000378,27364,노변정류장,경기도 의왕시,,126.9391,37.3111
의왕시,중간새우대,Junggan Saeudae,226000379,27365,노변정류장,경기도 의왕시,,126.9391667,37.3112833
의왕시,중앙도서관,Central Library ,226000091,27055,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.97035,37.34055
의왕시,중앙도서관,Central Park ,226000088,27059,노변정류장,경기도 의왕시,경기도 의왕시 고천동,126.97065,37.3415833
의왕시,지장암,Jijangam,226000326,27316,노변정류장,경기도 의왕시,,126.9872167,37.3564333
의왕시,지장암,Jijangam,226000325,27315,노변정류장,경기도 의왕시,,126.9872667,37.3563333
의왕시,지지대고개(경유),,277103322,,,,,126.9833333,37.33045
의왕시,지지대고개(경유),,277103323,,,,,126.9836667,37.33055
의왕시,진부촌,Jinbuchon,226000294,27284,노변정류장,경기도 의왕시,,127.0155333,37.4049333
의왕시,진부촌,Jinbuchon,226000295,27285,노변정류장,경기도 의왕시,,127.01535,37.4047167
의왕시,창말,Changmal ,226000084,27033,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.9581,37.3339333
의왕시,창말,Changmal,226000095,27027,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.9580333,37.3334833
의왕시,천왕사,Cheonwangsa Depot,226000277,27267,노변정류장,경기도 의왕시,,127.0179333,37.38855
의왕시,천왕사,Cheonwangsa Depot,226000276,27266,노변정류장,경기도 의왕시,,127.0178667,37.3884667
의왕시,철도기술연구원정문(마을),Korea Railroad Research Institute (KRRI) Main Gate,226000361,27347,노변정류장,경기도 의왕시,,126.9559833,37.3131333
의왕시,철도박물관,Railroad Museum ,226000362,27348,노변정류장,경기도 의왕시,,126.94935,37.3147333
의왕시,청계4통경로당,Cheonggye 4-tong Seniors Community Center,226000301,27291,노변정류장,경기도 의왕시,,127.0065333,37.4011833
의왕시,청계4통경로당,Cheonggye 4-tong Seniors Community Center,226000300,27290,노변정류장,경기도 의왕시,,127.0063333,37.4012167
의왕시,청계농협,Cheonggye Nonghyup ,226000115,27124,노변정류장,경기도 의왕시,경기도 의왕시 청계동,126.9975333,37.3888167
의왕시,청계농협,Cheonggye Nonghyup,226000273,27263,노변정류장,경기도 의왕시,,126.9967333,37.3885333
의왕시,청계동(경유),,277101960,,,,,127.0177,37.3940333
의왕시,청계동주민센터,Cheonggye-dong Community Center,226000186,27180,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9952833,37.38925
의왕시,청계동주민센터,Cheonggye-dong Community Center,226000185,27152,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9953167,37.3895
의왕시,청계마을3단지,Cheonggye Maeul 3-danji ,226000339,27329,노변정류장,경기도 의왕시,,126.9988667,37.3915833
의왕시,청계마을3단지,Cheonggye Maeul 3-danji,226000338,27328,노변정류장,경기도 의왕시,,126.9989167,37.3916833
의왕시,청계마을5단지,Cheonggye Maeul 5-danji ,226000272,27262,노변정류장,경기도 의왕시,,126.9999,37.3908667
의왕시,청계마을5단지,Cheonggye Maeul 5-danji,226000337,27327,노변정류장,경기도 의왕시,,126.9999667,37.391
의왕시,청계산입구,Cheonggyesan ,226000292,27282,노변정류장,경기도 의왕시,,127.0176333,37.4059333
의왕시,청계산입구,Cheonggyesan,226000293,27283,노변정류장,경기도 의왕시,,127.0177,37.4058333
의왕시,청계산주차장,Cheonggyesan Parking Lot ,226000291,27281,노변정류장,경기도 의왕시,,127.0256667,37.4055667
의왕시,청계조경앞,Cheonggye Landscape,226000268,27258,노변정류장,경기도 의왕시,,126.9990167,37.3840167
의왕시,청계조경앞,Cheonggye Landscape,226000269,27259,노변정류장,경기도 의왕시,,126.9986667,37.3842333
의왕시,청계체육시설,Cheonggye Sports Facility ,226000271,27261,노변정류장,경기도 의왕시,,126.9979167,37.3864833
의왕시,청계체육시설,Cheonggye Sports Facility ,226000270,27260,노변정류장,경기도 의왕시,,126.9982,37.3865
의왕시,초평동,Chopyeong-dong,226000380,27366,노변정류장,경기도 의왕시,,126.9391667,37.3085667
의왕시,초평슈퍼,Chopyeong Supermarket,226000372,27358,노변정류장,경기도 의왕시,,126.9435,37.31665
의왕시,초평슈퍼,Chopyeong Supermarket,226000373,27359,노변정류장,경기도 의왕시,,126.9435667,37.3165833
의왕시,컨테이너기지,Container Base,226000094,27035,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.9609,37.33455
의왕시,컨테이너기지,Container Base,226000085,27036,노변정류장,경기도 의왕시,경기도 의왕시 이동,126.9611667,37.3349333
의왕시,타운하우스,,226509060,,,,,126.9897833,37.3708333
의왕시,타운하우스,,226509070,,,,,126.9901167,37.3708667
의왕시,통미마을,Tongmi Maeul ,226000050,27088,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9787667,37.34135
의왕시,통미마을대안사앞,Tongmi Maeul Daeansa,226000203,27197,노변정류장,경기도 의왕시,경기도 의왕시 왕곡동,126.9794667,37.3385167
의왕시,포일남교회,Poilnam Church ,226000147,27145,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.97875,37.3837667
의왕시,포일삼거리,Poil Samgeori,226000189,27183,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9852833,37.39225
의왕시,포일삼거리,Poil Samgeori,226000188,27184,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9853167,37.3924833
의왕시,포일성당,Poil Catholic Church,226000019,27114,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9839,37.38495
의왕시,포일성당입구,Poil Catholic Church ,226000148,27148,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9816,37.3835667
의왕시,포일센트럴푸르지오아파트,Korea Rural Community Corporation,226000057,27117,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.98515,37.3953
의왕시,포일센트럴푸르지오아파트,Korea Rural Community Corporation,226000056,27116,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9849667,37.395
의왕시,포일운동장앞,Poil Stadium ,226000149,27144,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9838333,37.3846667
의왕시,포일자이아파트,Poil Xi Apartment,226000193,27196,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9748167,37.3838
의왕시,포일자이아파트,Poil Xi Apartment ,226000341,27227,노변정류장,경기도 의왕시,,126.97505,37.3835833
의왕시,포일자이아파트사거리,Poil Xi Apartment Sageori,226000342,27228,노변정류장,경기도 의왕시,,126.97665,37.3843667
의왕시,포일자이아파트사거리,Poil Xi Apartment Sageori,226000016,27083,노변정류장,경기도 의왕시,경기도 의왕시 내손동,126.9763667,37.38435
의왕시,하루,Haru,226000250,27240,노변정류장,경기도 의왕시,,127.0108167,37.3838833
의왕시,하루,Haru,226000249,27239,노변정류장,경기도 의왕시,,127.0106667,37.3839
의왕시,학의JC(경유),,277103158,,,,,127.0015167,37.3876667
의왕시,학의JC(경유),,277103159,,,,,127.0015833,37.38705
의왕시,학의JC(경유),,277103156,,,,,127.0011667,37.3869833
의왕시,학의JC(경유),,277103157,,,,,127.0018,37.3875833
의왕시,학현마을,Hakhyeon Maeul,226000278,27268,노변정류장,경기도 의왕시,,127.0181667,37.3877333
의왕시,학현마을,Hakhyeon Maeul,226000279,27269,노변정류장,경기도 의왕시,,127.0183,37.3876667
의왕시,학현삼거리,Hakhyeon Samgeori,226000248,27238,노변정류장,경기도 의왕시,,127.0123333,37.3846
의왕시,학현삼거리,Hakhyeon-ri Samgeori,226000284,27274,노변정류장,경기도 의왕시,,127.01235,37.3845
의왕시,학현슈퍼,Hakhyeon Supermarket,226000286,27276,노변정류장,경기도 의왕시,,127.0091333,37.3840167
의왕시,학현슈퍼,Hakhyeon Supermarket,226000285,27275,노변정류장,경기도 의왕시,,127.0091333,37.3841
의왕시,한국교통대학교,Korea National University of Transportation  ,226000103,27011,노변정류장,경기도 의왕시,,126.9512,37.3148
의왕시,한국교통대학교,Korea National University of Transportation  ,226000076,27012,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9516,37.31475
의왕시,한국철도기술연구원,Korea Railroad Research Institute,226000183,27189,노변정류장,경기도 의왕시,,126.9529167,37.31325
의왕시,한국철도기술연구원,Korea Railroad Research Institute,226000184,27190,노변정류장,경기도 의왕시,경기도 의왕시 월암동,126.9528667,37.3130333
의왕시,한직골.농협,"Hanjikgol, Nonghyup",226000120,27125,노변정류장,경기도 의왕시,경기도 의왕시 청계동,126.9984833,37.3889333
의왕시,함지박,Hamjibak,226000289,27279,노변정류장,경기도 의왕시,,127.0011167,37.3841
의왕시,함지박,Hamjibak,226000290,27280,노변정류장,경기도 의왕시,,127.0011,37.38395
의왕시,해모로아파트.의왕초등학교,"Hanjin Apartment, Uiwang Elementary School",226000111,27049,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.96735,37.36295
의왕시,해모로아파트정문.수선화아파트(마을),"Hanjin Rosehill Main Gate, Suseonhwa Apartment ",226000246,27236,노변정류장,경기도 의왕시,,126.9661833,37.3654833
의왕시,해태제과사거리,Haitai Confectionery & Foods Sageori ,226000170,27163,노변정류장,경기도 의왕시,경기도 의왕시 오전동,126.9619833,37.36105
의왕시,호계현대아파트(마을),Hogye Hyundai Apartment (Maeul),226000247,27237,노변정류장,경기도 의왕시,,126.9647667,37.3646833
의왕시,회차(경유),,277101753,,,,,126.9872833,37.4057167
의왕시,휴먼시아1단지,Humansia Apartment 1-danji,226000198,27195,노변정류장,경기도 의왕시,경기도 의왕시 포일동,126.9948333,37.3907333
의왕시,휴먼시아3단지,Humansia 3-danji ,226000213,27209,노변정류장,경기도 의왕시,경기도 의왕시 청계동,126.9989667,37.39255
의왕시,휴먼시아3단지,Humansia 3-danji (Complex 3),226000172,27165,노변정류장,경기도 의왕시,경기도 의왕시 청계동,126.9984667,37.3923833
의왕시,휴먼시아4단지,Humansia 4-danji,226000214,27210,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.00075,37.3939
의왕시,휴먼시아4단지,Humansia 4-danji,226000173,27166,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0006333,37.3940333
의왕시,휴먼시아5단지,Humansia 5-danji,226000215,27211,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0019333,37.3918333
의왕시,휴먼시아5단지,Humansia 5-danji,226000216,27212,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0015333,37.3915333
의왕시,휴먼시아6단지,Humansia 6-danji ,226000217,27213,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0010333,37.39035
의왕시,휴먼시아6단지,Humansia 6-danji,226000174,27167,노변정류장,경기도 의왕시,경기도 의왕시 청계동,127.0012167,37.3903
