grid_id,centroid_lon,centroid_lat,dist_cctv_m,dist_bus_m,dist_accident_m,dist_fatal_m,dist_school_m,score_gap_0_1,score_bus_0_1,score_accident_0_1,score_fatal_0_1,score_school_0_1,vulnerability_0_1,total_score_0_100,priority_rank,candidate_flag,score_class
882,127.02964258,37.40981649,1866.09,588.31,4798.38,1849.53,3291.04,1.0,0.441776,0.0,0.0,0.0,0.088355,58.976,139,False,Very High
828,127.02402837,37.36706335,1528.67,1707.31,4332.41,1743.55,1533.4,1.0,0.0,0.0,0.0,0.437202,0.08744,58.935,140,False,Very High
243,126.96991347,37.32900558,936.53,401.07,1985.04,809.04,1249.52,0.572954,0.652265,0.618225,0.600702,0.565257,0.609182,58.926,141,False,Very High
220,126.96763185,37.32624129,878.05,661.3,1637.63,552.93,916.83,0.528713,0.359722,0.719447,0.766374,0.715323,0.660755,58.813,142,True,Very High
482,126.99024703,37.38711888,617.46,384.72,669.45,336.63,334.55,0.331581,0.670641,1.0,0.906289,0.977978,0.901611,58.809,143,True,Very High
240,126.96776646,37.37124578,644.75,187.05,1395.78,396.07,157.88,0.352227,0.892853,0.789913,0.867838,1.0,0.875896,58.788,144,True,Very High
827,127.02356132,37.3648594,1565.27,1808.08,4435.02,1834.24,1581.27,1.0,0.0,0.0,0.0,0.415609,0.083122,58.74,145,False,Very High
723,127.0130286,37.35792012,1464.08,1306.4,3774.01,1810.5,1526.14,0.972034,0.0,0.096989,0.0,0.44048,0.117193,58.736,146,False,Very High
692,127.01020567,37.35790847,1397.63,1057.73,3524.44,1565.06,1464.95,0.921771,0.0,0.169705,0.111647,0.468077,0.178021,58.708,147,False,Very High
880,127.02967076,37.40530974,1368.24,355.52,4569.89,1409.89,3042.19,0.899535,0.703473,0.0,0.212027,0.0,0.204303,58.668,148,False,Very High
777,127.01550368,37.41201283,2082.51,700.32,3929.84,1987.04,2554.2,1.0,0.31586,0.051586,0.0,0.0,0.078648,58.539,149,False,Very High
405,126.98472235,37.36906742,975.47,387.27,1689.14,1174.91,1282.91,0.602412,0.667781,0.70444,0.364025,0.550195,0.564135,58.519,150,False,Very High
822,127.02121096,37.40302235,1237.07,440.24,3784.56,963.62,2260.51,0.80031,0.608232,0.093917,0.500706,0.109219,0.321877,58.501,151,False,Very High
659,127.00739747,37.35564335,1332.52,882.58,3268.21,1403.0,1695.02,0.872512,0.110975,0.244361,0.216479,0.3643,0.233307,58.487,152,False,Very High
907,127.03530627,37.40758546,1540.27,882.03,5128.56,1457.66,3601.17,1.0,0.111591,0.0,0.181123,0.0,0.076655,58.449,153,False,Very High
91,126.95113781,37.32835429,670.13,171.47,1196.95,383.47,916.47,0.37142,0.910373,0.847845,0.875988,0.715487,0.842322,58.333,154,True,Very High
721,127.01305772,37.35341334,1547.27,1188.83,3778.91,1961.61,2006.01,1.0,0.0,0.095561,0.0,0.224018,0.073472,58.306,155,False,Very High
89,126.95117059,37.32384753,604.51,247.43,701.58,330.39,659.48,0.321784,0.824975,0.992175,0.910328,0.83141,0.902028,58.289,156,True,Very High
868,127.02674099,37.41142845,2079.91,657.24,4674.87,1973.75,3191.46,1.0,0.364295,0.0,0.0,0.0,0.072859,58.279,157,False,Very High
262,126.97058987,37.37125845,722.54,407.99,1455.09,515.63,349.18,0.411068,0.644482,0.772631,0.790499,0.97138,0.792112,58.254,158,True,Very High
45,126.9427889,37.31254107,808.59,283.83,1038.08,1076.16,750.19,0.476167,0.784056,0.894133,0.427909,0.790491,0.711522,58.208,159,True,Very High
647,127.00429293,37.39844577,895.65,317.3,2225.06,919.02,754.93,0.542028,0.746431,0.548295,0.529554,0.788353,0.630311,58.176,160,False,Very High
850,127.02682611,37.37146255,1738.98,1766.16,4313.06,1823.84,1721.17,1.0,0.0,0.0,0.0,0.352504,0.070501,58.173,161,False,Very High
752,127.01549747,37.35562391,1782.99,1506.64,3985.56,2080.61,1842.46,1.0,0.0,0.035352,0.0,0.297792,0.070164,58.157,162,False,Very High
849,127.02678341,37.3693725,1733.23,1824.16,4413.82,1873.82,1724.95,1.0,0.0,0.0,0.0,0.350799,0.07016,58.157,163,False,Very High
803,127.01826785,37.41194722,2100.43,669.56,4108.79,1961.16,2697.45,1.0,0.350436,0.0,0.0,0.0,0.070087,58.154,164,False,Very High
851,127.02664516,37.37372474,1724.46,1641.18,4197.07,1782.01,1732.22,1.0,0.0,0.0,0.0,0.34752,0.069504,58.128,165,False,Very High
263,126.97057403,37.37351182,714.17,287.0,1235.04,721.72,383.86,0.404741,0.780495,0.836747,0.657187,0.955736,0.795427,58.055,166,True,Very High
804,127.02105572,37.36282312,1476.82,1795.74,4396.77,1807.59,1506.51,0.981671,0.0,0.0,0.0,0.449332,0.089866,58.036,167,False,Very High
852,127.02646863,37.37604516,1596.56,1418.78,4091.52,1776.26,1781.53,1.0,0.0,0.004481,0.0,0.325277,0.0664,57.988,168,False,Very High
181,126.96258524,37.35318689,630.57,78.23,503.13,651.13,739.06,0.341501,1.0,1.0,0.702851,0.795511,0.869957,57.931,169,True,Very High
848,127.02392226,37.41164624,2166.55,691.93,4483.4,1942.38,3018.69,1.0,0.325296,0.0,0.0,0.0,0.065059,57.928,170,False,Very High
218,126.96759113,37.3214017,749.63,668.04,1390.97,131.15,821.81,0.431562,0.352147,0.791313,1.0,0.758185,0.75946,57.912,171,True,Very High
743,127.0127371,37.40298773,1089.84,300.45,3125.65,1084.19,1640.25,0.688932,0.765371,0.285897,0.422713,0.389005,0.443458,57.847,172,False,Very High
853,127.02658164,37.37833592,1504.2,1215.21,4025.41,1774.05,1887.1,1.0,0.0,0.023742,0.0,0.277655,0.062654,57.819,173,False,Very High
773,127.01556172,37.40299934,1084.88,191.45,3341.02,1003.17,1836.28,0.685175,0.887911,0.223146,0.475124,0.300581,0.44718,57.808,174,False,Very High
826,127.02111371,37.41167173,2125.89,707.24,4285.68,1921.8,2842.72,1.0,0.308085,0.0,0.0,0.0,0.061617,57.773,175,False,Very High
194,126.96527875,37.32391213,659.89,401.25,1320.52,222.19,628.41,0.363676,0.652059,0.811841,0.980316,0.845422,0.837143,57.674,176,True,Very High
919,127.03813107,37.40759653,1529.26,1125.87,5356.76,1433.1,3827.52,1.0,0.0,0.0,0.197011,0.0,0.059103,57.66,177,False,Very High
312,126.97625236,37.36903022,923.52,827.08,1484.35,853.74,758.3,0.563107,0.173365,0.764107,0.571783,0.786832,0.592807,57.647,178,False,Very High
832,127.02420651,37.37599319,1422.31,1314.8,3904.72,1576.65,1590.94,0.940436,0.0,0.058906,0.104151,0.411247,0.131166,57.626,179,False,Very High
205,126.965103,37.34869932,652.11,316.06,876.53,552.78,518.83,0.357789,0.747832,0.941202,0.766468,0.894852,0.840838,57.516,180,True,Very High
925,127.0409555,37.4076075,1558.78,1371.9,5586.79,1451.81,4056.62,1.0,0.0,0.0,0.184907,0.0,0.055472,57.496,181,False,Very High
630,127.00454501,37.36013834,1087.58,565.67,3053.31,1034.37,1222.74,0.687217,0.467227,0.306975,0.454939,0.577334,0.437486,57.484,182,False,Very High
242,126.96854415,37.37545444,644.45,124.46,1167.65,682.73,365.01,0.351997,0.963219,0.856381,0.682406,0.964237,0.847127,57.481,183,True,Very High
483,126.99023177,37.38937225,492.67,155.36,675.26,192.51,133.7,0.237181,0.928484,0.999844,0.999516,1.0,0.985505,57.393,184,True,Very High
372,126.98189902,37.36905509,1013.42,606.47,1612.8,1338.21,1127.99,0.631115,0.421359,0.726681,0.258391,0.620076,0.503809,57.383,185,False,Very High
799,127.01838634,37.40301088,1136.29,318.97,3560.92,971.0,2044.12,0.724068,0.744562,0.159076,0.49593,0.20683,0.38678,57.229,186,False,Very High
896,127.03246746,37.4098277,1832.44,765.33,5016.69,1760.62,3501.77,1.0,0.242785,0.0,0.0,0.0,0.048557,57.185,187,False,Very High
58,126.94556721,37.31930333,551.19,81.3,651.85,451.79,543.51,0.281449,1.0,1.0,0.831794,0.883721,0.926282,57.162,188,True,Very High
883,127.02974366,37.41176807,2081.26,776.87,4918.32,2044.75,3423.93,1.0,0.229806,0.0,0.0,0.0,0.045961,57.068,189,False,High
751,127.01581837,37.35339209,1759.95,1398.37,4022.99,2187.46,2082.79,1.0,0.0,0.024447,0.0,0.189386,0.045211,57.035,190,False,High
428,126.98771418,37.3442925,691.03,88.42,1990.15,494.35,647.24,0.387231,1.0,0.616738,0.804264,0.836928,0.793686,57.014,191,True,High
429,126.98769887,37.34654588,664.67,176.05,1838.39,341.15,655.69,0.367293,0.905219,0.660953,0.903366,0.833119,0.816963,56.964,192,True,High
217,126.96779848,37.31952781,761.7,793.03,1361.32,199.1,880.89,0.440698,0.211641,0.799953,0.995255,0.731537,0.727198,56.962,193,True,High
46,126.94277227,37.31479445,712.09,210.57,927.55,935.47,660.52,0.403168,0.866411,0.926338,0.518913,0.830939,0.773045,56.961,194,True,High
97,126.95107604,37.341125,1037.5,858.49,2183.76,1023.84,998.35,0.649336,0.138056,0.560327,0.46175,0.678554,0.469945,56.861,195,False,High
347,126.97898217,37.38256291,470.96,124.74,145.74,174.26,251.23,0.220756,0.962899,1.0,1.0,1.0,0.99258,56.808,196,True,High
629,127.00455982,37.35788495,1101.33,563.93,3025.51,1080.47,1468.02,0.697624,0.469183,0.315075,0.425116,0.466693,0.409233,56.785,197,False,High
628,127.00457463,37.35563157,1169.64,664.12,3018.23,1178.95,1714.67,0.749293,0.356558,0.317196,0.361414,0.355437,0.345982,56.78,198,False,High
101,126.9541063,37.3080869,720.71,174.92,1066.95,914.06,793.62,0.409684,0.906496,0.88572,0.532768,0.770903,0.761026,56.779,199,True,High
780,127.01828993,37.36070937,1443.94,1774.89,4267.32,1829.78,1487.84,0.956802,0.0,0.0,0.0,0.457756,0.091551,56.744,200,False,High
778,127.01524638,37.41331776,2226.32,846.05,4012.75,2133.56,2661.1,1.0,0.152035,0.027432,0.0,0.0,0.038636,56.739,201,False,High
931,127.04278948,37.40814979,1655.65,1542.25,5759.74,1543.91,4229.52,1.0,0.0,0.0,0.125334,0.0,0.0376,56.692,202,False,High
116,126.95436421,37.34113021,923.85,682.35,2014.89,877.15,798.24,0.56336,0.336063,0.609527,0.556641,0.768819,0.570827,56.672,203,False,High
342,126.97906011,37.37129606,895.78,743.24,1323.92,1001.65,784.77,0.542121,0.267608,0.810849,0.476102,0.774895,0.594586,56.573,204,False,High
748,127.01374037,37.41341939,2237.39,899.15,3926.46,2166.47,2600.36,1.0,0.092341,0.052571,0.0,0.0,0.03424,56.541,205,False,High
894,127.03249547,37.40532094,1352.65,604.98,4798.6,1291.04,3269.01,0.88774,0.423034,0.0,0.288908,0.0,0.171279,56.533,206,False,High
83,126.95126889,37.31032724,671.01,331.93,819.03,713.09,636.22,0.372087,0.729988,0.957955,0.662768,0.841899,0.800594,56.492,207,True,High
412,126.98461443,37.38484103,530.29,64.39,393.57,523.68,349.18,0.265639,1.0,1.0,0.785289,0.97138,0.929863,56.454,208,True,High
286,126.97339753,37.37352442,649.97,282.79,1130.21,668.81,358.95,0.356177,0.785232,0.867291,0.691408,0.966972,0.81805,56.402,209,True,High
854,127.02700182,37.38051128,1445.62,1061.93,4003.77,1581.66,2035.71,0.95807,0.0,0.030046,0.100911,0.210624,0.081412,56.357,210,False,High
336,126.97915357,37.35777581,721.5,472.73,796.99,892.91,510.9,0.410288,0.571707,0.964377,0.546447,0.898429,0.747274,56.193,211,True,High
314,126.97622102,37.37353696,678.15,389.74,1074.44,682.5,457.56,0.377494,0.664996,0.883539,0.682552,0.922491,0.787325,56.192,212,True,High
62,126.94849714,37.30355396,1055.47,656.55,1603.84,1503.16,1385.92,0.662927,0.365067,0.729293,0.151689,0.503728,0.438054,56.173,213,False,High
427,126.98772949,37.34203911,796.29,327.0,2160.25,705.25,730.02,0.46686,0.735536,0.567176,0.667836,0.799592,0.677529,56.166,214,True,High
90,126.9511542,37.32610091,616.77,267.71,948.66,468.03,758.23,0.331061,0.802177,0.920187,0.821291,0.786865,0.840252,56.02,215,True,High
750,127.01583986,37.35122104,1666.36,1305.45,4048.19,2289.64,2309.92,1.0,0.0,0.017105,0.0,0.086933,0.022518,56.013,216,False,High
204,126.96511899,37.34644594,659.24,491.31,1124.64,461.05,485.47,0.363184,0.550816,0.868914,0.825807,0.909899,0.800559,56.0,217,True,High
438,126.98756102,37.36682631,914.08,485.02,1943.11,825.48,1537.38,0.555971,0.557888,0.630442,0.590062,0.43541,0.564811,55.995,218,False,High
480,126.99027754,37.38261214,707.27,614.35,898.63,576.0,645.69,0.399521,0.4125,0.934762,0.751447,0.837628,0.755888,55.989,219,True,High
216,126.9671592,37.3180783,741.45,843.8,1289.27,97.72,885.06,0.425379,0.154571,0.820945,1.0,0.729655,0.723129,55.937,220,True,High
646,127.00430777,37.3961924,712.12,79.83,2107.86,696.85,586.87,0.403188,1.0,0.582442,0.673271,0.86416,0.749546,55.905,221,True,High
569,126.99886902,37.36462132,813.6,120.38,2695.86,684.05,1029.13,0.479961,0.967804,0.411119,0.681553,0.664669,0.654296,55.841,222,True,High
206,126.96508702,37.3509527,553.38,102.4,629.93,566.38,653.98,0.283102,0.988021,1.0,0.757672,0.83389,0.891684,55.696,223,True,High
779,127.01756522,37.35142534,1818.19,1457.87,4197.12,2416.55,2342.84,1.0,0.0,0.0,0.0,0.072082,0.014416,55.649,224,False,High
805,127.02145447,37.36471485,1401.88,1673.94,4294.19,1694.21,1422.35,0.924982,0.0,0.0,0.028108,0.487293,0.105891,55.639,225,False,High
749,127.01499492,37.34965895,1544.05,1188.26,3999.94,2310.67,2452.97,1.0,0.0,0.031164,0.0,0.022406,0.01383,55.622,226,False,High
539,126.99603078,37.36686271,849.07,313.09,2440.84,736.15,1102.77,0.50679,0.751168,0.485424,0.647848,0.63145,0.616505,55.616,227,False,High
54,126.94562665,37.31030094,801.33,582.73,1022.34,1009.21,743.49,0.470672,0.448048,0.898718,0.471217,0.793512,0.659292,55.555,228,True,High
339,126.97910684,37.36453594,953.83,1029.97,1231.74,1152.34,816.11,0.586043,0.0,0.837707,0.378631,0.760759,0.517053,55.5,229,False,High
897,127.03251361,37.4119551,2061.12,932.47,5137.86,1986.06,3634.75,1.0,0.054889,0.0,0.0,0.0,0.010978,55.494,230,False,High
920,127.03811724,37.4098499,1779.11,1199.98,5461.47,1683.09,3937.06,1.0,0.0,0.0,0.035301,0.0,0.01059,55.477,231,False,High
908,127.03529235,37.40983883,1788.58,974.85,5237.84,1704.05,3717.38,1.0,0.007245,0.0,0.021742,0.0,0.007972,55.359,232,False,High
926,127.04094212,37.40986091,1804.55,1433.37,5687.3,1699.05,4160.16,1.0,0.0,0.0,0.024973,0.0,0.007492,55.337,233,False,High
311,126.97626802,37.36677685,849.12,829.38,1304.26,850.81,764.87,0.506826,0.170778,0.816578,0.573681,0.783871,0.608008,55.236,234,False,High
81,126.95130164,37.30582046,853.63,410.81,1315.42,1192.69,1123.53,0.510236,0.641321,0.813325,0.352529,0.622085,0.602438,55.173,235,False,High
554,126.99580451,37.40066331,852.87,353.25,1811.22,1156.04,866.56,0.509663,0.706019,0.668872,0.376233,0.737999,0.602335,55.137,236,False,High
110,126.95395961,37.32836735,527.46,127.88,1197.08,134.35,762.83,0.263493,0.959372,0.847807,1.0,0.784789,0.903174,55.135,237,True,High
711,127.00992715,37.40072269,919.83,278.85,2782.83,935.57,1287.8,0.560322,0.789658,0.385781,0.518851,0.547989,0.538919,55.069,238,False,High
921,127.0381034,37.41210328,2028.99,1318.07,5575.44,1933.07,4059.05,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
935,127.04574762,37.41052357,1989.59,1860.31,6104.6,1874.01,4575.6,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
936,127.04593921,37.41216557,2166.02,1937.72,6196.41,2051.29,4670.02,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
934,127.0435407,37.41410319,2311.58,1843.66,6104.24,2202.23,4586.1,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
933,127.04375335,37.41212522,2103.38,1758.28,6020.46,1992.43,4495.99,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
922,127.03823259,37.41355589,2190.39,1422.07,5664.14,2094.1,4154.05,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
927,127.04092837,37.41211428,2051.34,1533.6,5796.83,1946.99,4275.79,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
928,127.04112086,37.4141279,2274.9,1665.12,5917.75,2170.88,4404.01,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
909,127.03527843,37.41209221,2037.31,1117.0,5356.56,1951.35,3846.35,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
937,127.04577427,37.41357024,2308.44,1988.72,6252.14,2194.86,4729.29,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
932,127.04366472,37.40995863,1870.06,1665.69,5910.76,1757.78,4382.02,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
910,127.03539723,37.41350482,2192.36,1231.73,5445.18,2105.25,3942.42,1.0,0.0,0.0,0.0,0.0,0.0,55.0,239,False,High
461,126.99056704,37.33979791,960.13,564.62,2513.8,1025.16,1074.21,0.590806,0.468407,0.464166,0.460899,0.644335,0.500068,54.997,240,False,High
196,126.96524681,37.3284189,768.38,516.34,1638.37,648.6,894.38,0.445748,0.522684,0.719233,0.704483,0.725453,0.676742,54.97,241,True,High
809,127.02139722,37.37372841,1260.79,1252.98,3771.11,1317.7,1277.93,0.818249,0.0,0.097834,0.27166,0.552441,0.221336,54.964,242,False,High
475,126.99035378,37.37134527,813.68,57.09,1735.22,1032.36,1510.0,0.480018,1.0,0.691014,0.456238,0.447756,0.633727,54.919,243,False,High
678,127.00711738,37.39845758,822.79,306.79,2443.07,781.02,936.17,0.486907,0.758252,0.484773,0.618827,0.706599,0.62405,54.862,244,False,High
507,126.99319237,37.36910402,835.85,237.38,2087.9,930.55,1274.01,0.496792,0.836278,0.588256,0.522098,0.554207,0.611203,54.828,245,False,High
305,126.97636197,37.35325659,462.46,65.96,592.19,422.84,152.07,0.214323,1.0,1.0,0.850523,1.0,0.955157,54.77,246,True,High
188,126.96536657,37.31039734,774.98,472.31,1385.57,884.21,883.85,0.450739,0.572184,0.792889,0.552072,0.730202,0.663966,54.669,247,True,High
343,126.97904452,37.37354943,708.77,533.87,1075.39,780.58,576.94,0.400652,0.502974,0.883262,0.619107,0.868641,0.725034,54.662,248,True,High
195,126.96526278,37.32616552,671.14,470.31,1466.8,432.86,731.37,0.372189,0.574431,0.76922,0.84404,0.79898,0.75866,54.61,249,True,High
155,126.95950634,37.34191354,768.26,533.94,1733.44,783.3,558.29,0.445661,0.502893,0.691533,0.617353,0.877055,0.668655,54.601,250,True,High
207,126.96507103,37.35320607,526.09,196.76,387.69,441.22,680.76,0.262456,0.881942,1.0,0.838637,0.821808,0.892341,54.59,251,True,High
379,126.98179051,37.38482869,442.37,141.02,370.36,288.73,301.02,0.199124,0.944599,1.0,0.937274,0.9931,0.968722,54.544,252,True,High
599,127.0017071,37.36237986,892.97,398.22,2858.35,802.45,1073.36,0.539996,0.655465,0.363776,0.604964,0.644717,0.550659,54.479,253,False,High
615,127.00146849,37.39843389,771.42,366.01,2014.48,850.94,623.24,0.448049,0.691679,0.609647,0.573594,0.847757,0.66286,54.471,254,True,High
720,127.01307227,37.35115995,1435.11,1072.99,3806.07,2078.56,2249.24,0.950118,0.0,0.087648,0.0,0.114304,0.049155,54.468,255,False,High
65,126.94844776,37.31031412,695.48,494.31,891.91,837.26,645.2,0.390598,0.54745,0.936722,0.582447,0.83785,0.732811,54.459,256,True,High
284,126.97342903,37.36901768,704.65,610.9,1335.74,608.17,511.88,0.397537,0.416388,0.807407,0.730635,0.897987,0.724288,54.457,257,True,High
808,127.02141153,37.37147502,1261.58,1300.19,3884.39,1353.64,1242.22,0.818847,0.0,0.064829,0.248414,0.56855,0.207683,54.382,258,False,High
344,126.97902894,37.3758028,572.09,357.27,827.74,583.36,418.16,0.297257,0.701501,0.955416,0.746685,0.940261,0.838983,54.103,259,True,High
463,126.99053659,37.34430469,702.87,67.08,2186.82,681.46,894.94,0.39619,1.0,0.559435,0.683231,0.725196,0.717839,54.093,260,True,High
555,126.99578941,37.40291668,899.11,361.56,2009.56,1349.42,969.72,0.544647,0.696675,0.611083,0.251141,0.691466,0.536296,54.089,261,False,High
462,126.99055182,37.3420513,812.09,314.88,2342.69,846.98,956.52,0.478817,0.749157,0.514021,0.576155,0.697423,0.616369,54.072,262,False,High
430,126.98768356,37.34879927,598.43,277.84,1709.88,336.72,573.58,0.317186,0.790798,0.698397,0.906229,0.870154,0.813578,54.056,263,True,High
191,126.96526626,37.31716537,634.22,706.7,1121.78,150.67,769.94,0.344255,0.308694,0.869745,1.0,0.781582,0.778979,53.988,264,True,High
244,126.97043588,37.33086933,795.12,253.01,2156.14,722.09,1414.1,0.465975,0.818704,0.568373,0.656948,0.491017,0.629541,53.958,265,False,High
864,127.02686021,37.40304509,1179.38,299.03,4240.68,1117.84,2710.7,0.756661,0.766969,0.0,0.400947,0.0,0.273678,53.932,266,False,High
264,126.97055819,37.37576519,498.52,67.42,1026.65,533.68,189.34,0.241604,1.0,0.897463,0.778824,1.0,0.902886,53.918,267,True,High
514,126.99308622,37.38487765,554.98,463.25,978.82,231.9,655.3,0.284313,0.582368,0.9114,0.974036,0.833294,0.848763,53.832,268,True,High
403,126.98475317,37.36456067,871.97,794.47,1592.23,836.91,1189.97,0.524116,0.210017,0.732676,0.582669,0.592117,0.55503,53.803,269,False,High
556,126.99571066,37.40446174,962.26,450.61,2148.55,1488.6,1041.35,0.592417,0.596578,0.570586,0.161109,0.659154,0.470655,53.762,270,False,High
190,126.96531929,37.31488873,656.36,658.84,1165.7,389.8,729.93,0.361005,0.362496,0.85695,0.871894,0.799631,0.751079,53.654,271,False,High
754,127.01583406,37.36018743,1353.93,1555.89,4044.35,1766.38,1405.73,0.888708,0.0,0.018222,0.0,0.494792,0.104425,53.578,272,False,High
411,126.98462985,37.38258766,525.51,241.19,630.15,555.31,580.45,0.262023,0.831989,1.0,0.764834,0.867058,0.86926,53.528,273,False,High
806,127.02144016,37.36696824,1309.85,1518.73,4147.03,1548.98,1318.37,0.855362,0.0,0.0,0.122052,0.534199,0.143456,53.5,274,False,High
661,127.00736802,37.36015013,1124.13,811.09,3300.63,1283.91,1195.03,0.714872,0.191333,0.234913,0.293519,0.589835,0.314763,53.482,275,False,High
368,126.98196099,37.36004159,761.24,613.91,1118.34,970.53,763.89,0.440348,0.412998,0.870747,0.496237,0.784314,0.649558,53.449,276,False,High
74,126.94882554,37.33056331,710.02,372.17,1473.65,628.92,1235.04,0.401601,0.68475,0.767225,0.717215,0.571785,0.696639,53.437,277,False,High
193,126.96529471,37.32165875,557.36,475.2,1208.74,100.77,616.36,0.286115,0.568928,0.84441,1.0,0.850858,0.83728,53.414,278,False,High
464,126.99052137,37.34655807,673.46,177.64,2049.68,579.98,901.07,0.373945,0.903438,0.599392,0.748871,0.722433,0.729653,53.401,279,False,High
337,126.97913799,37.36002919,740.45,685.3,896.77,1024.78,520.6,0.424621,0.332742,0.935306,0.461146,0.894055,0.664295,53.247,280,False,High
807,127.02142585,37.36922163,1261.41,1391.41,4010.07,1432.95,1256.22,0.818715,0.0,0.028211,0.197111,0.562231,0.180043,53.131,281,False,High
310,126.97628368,37.36452347,776.21,790.98,1093.48,918.63,691.76,0.451674,0.213945,0.877992,0.529811,0.816849,0.6285,53.125,282,False,High
222,126.96805273,37.33068501,693.97,189.68,1991.81,561.42,1247.76,0.389457,0.889897,0.616254,0.760882,0.566048,0.70433,53.115,283,False,High
473,126.99038427,37.36683851,831.19,446.38,2139.76,714.09,1573.25,0.493261,0.601332,0.573145,0.662121,0.419229,0.574692,52.99,284,False,High
61,126.94852637,37.30147646,1071.79,670.76,1828.5,1721.39,1615.17,0.675272,0.349086,0.663835,0.010521,0.400318,0.352188,52.988,285,False,High
781,127.01864568,37.36245001,1332.17,1691.54,4261.98,1694.35,1369.34,0.87225,0.0,0.0,0.028012,0.511207,0.110645,52.953,286,False,High
553,126.99581961,37.39840994,745.58,493.81,1627.17,926.34,632.79,0.428499,0.548013,0.722495,0.524822,0.843447,0.652487,52.929,287,False,High
810,127.0213829,37.37598179,1212.65,1213.63,3671.39,1328.66,1359.45,0.781836,0.0,0.126889,0.264572,0.515668,0.220572,52.927,288,False,High
214,126.96596826,37.3691869,417.64,103.66,1153.09,171.34,125.25,0.180418,0.986596,0.860624,1.0,1.0,0.955506,52.921,289,False,High
345,126.97901335,37.37805617,473.58,270.29,582.11,443.07,376.65,0.22274,0.799276,1.0,0.837436,0.958988,0.902884,52.88,290,False,High
465,126.99050614,37.34881146,697.5,426.94,1935.25,577.39,773.63,0.392131,0.623185,0.632733,0.750547,0.77992,0.695605,52.869,291,False,High
506,126.99320752,37.36685064,819.26,485.74,2281.59,680.75,1335.33,0.484242,0.557086,0.531823,0.683686,0.526548,0.58138,52.795,292,False,High
690,127.01023496,37.35340169,1338.87,988.83,3529.69,1737.65,1959.87,0.877315,0.0,0.168176,6e-06,0.244833,0.099421,52.726,293,False,High
300,126.97644021,37.34198969,478.19,108.68,1621.94,107.23,504.9,0.226225,0.980954,0.724019,1.0,0.901134,0.893623,52.655,294,False,High
833,127.02419227,37.37824657,1314.63,1102.72,3824.87,1624.76,1694.43,0.858977,0.0,0.08217,0.073034,0.364565,0.119474,52.62,295,False,High
102,126.95409001,37.31034028,511.36,129.98,819.22,664.08,564.65,0.251319,0.957006,0.9579,0.694474,0.874184,0.86195,52.61,296,False,High
930,127.04283792,37.40506514,1331.97,1520.73,5640.37,1217.11,4111.82,0.872094,0.0,0.0,0.336727,0.0,0.101018,52.511,297,False,High
396,126.98486099,37.34878701,445.0,39.73,1492.38,135.59,375.5,0.201117,1.0,0.761768,1.0,0.959504,0.920431,52.481,298,False,High
440,126.98753036,37.37133307,758.96,63.51,1583.96,1213.99,1317.71,0.438622,1.0,0.735085,0.338747,0.534497,0.629049,52.431,299,False,High
189,126.96535856,37.31264519,684.9,632.3,1257.02,635.86,772.55,0.382596,0.392325,0.830342,0.712723,0.780407,0.697466,52.429,300,False,High
338,126.97912242,37.36228256,816.42,916.96,1047.95,1090.42,637.2,0.482087,0.072329,0.891258,0.418682,0.841458,0.575739,52.423,301,False,High
335,126.97916914,37.35552243,558.09,313.44,768.89,754.52,487.35,0.286671,0.750775,0.972564,0.63597,0.909053,0.814526,52.421,302,False,High
598,127.001722,37.36012648,838.15,327.25,2806.45,785.13,1298.88,0.498531,0.735249,0.378898,0.616169,0.542988,0.554168,52.357,303,False,High
261,126.9706057,37.36900508,514.95,383.15,1220.7,368.61,272.08,0.254036,0.672405,0.840926,0.885602,1.0,0.852439,52.332,304,False,High
315,126.97620535,37.37579033,445.39,186.97,826.5,443.64,226.63,0.201413,0.892943,0.955778,0.837071,1.0,0.916443,52.318,305,False,High
229,126.96794147,37.34645867,478.52,253.79,1062.63,215.8,732.04,0.226476,0.817826,0.886978,0.984454,0.798679,0.884731,52.269,306,False,High
645,127.00432261,37.39393903,580.55,159.62,2015.01,501.6,493.88,0.303655,0.923689,0.609495,0.799574,0.906107,0.78868,52.192,308,False,High
906,127.03532018,37.40533208,1292.61,854.76,5029.35,1212.76,3498.99,0.842324,0.142245,0.0,0.339546,0.0,0.130313,52.192,307,False,High
445,126.9874537,37.38259993,570.7,394.09,734.72,734.04,560.73,0.296206,0.660116,0.98252,0.649213,0.875952,0.796734,52.144,309,False,High
584,126.99864405,37.39842195,716.23,469.27,1813.95,853.58,576.13,0.4063,0.575594,0.668075,0.571886,0.869006,0.660908,52.087,310,False,High
